kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8349399,K04763.01,,CANDIDATE,CANDIDATE,0.9030,0,0,0,0,56.446465000,1.2050000e-03,-1.2050000e-03,170.5900000,1.590000e-02,-1.590000e-02,0.874,0.102,-0.647,7.37100,0.39500,-0.39500,147.9,1.370e+01,-1.370e+01,1.57,0.46,-2.800e-01,522.0,,,17.50,15.01,-7.08,12.40,1,q1_q17_dr25_tce,5995.00,161.00,-179.00,4.337,0.136,-0.187,1.1170,0.3270,-0.2010,284.382480,44.308231,14.046
6043562,K04764.01,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0,31.420211100,4.2580000e-04,-4.2580000e-04,132.7457000,1.180000e-02,-1.180000e-02,0.075,0.399,-0.075,4.02100,0.27100,-0.27100,390.5,4.190e+01,-4.190e+01,1.45,0.21,-1.200e-01,471.0,,,11.60,5.66,-2.91,10.60,1,q1_q17_dr25_tce,5269.00,158.00,-158.00,4.603,0.032,-0.097,0.7480,0.1120,-0.0600,292.186460,41.328041,15.809
10615440,K04765.01,Kepler-1622 b,CONFIRMED,CANDIDATE,0.9190,0,0,0,0,10.811831700,1.2880000e-04,-1.2880000e-04,137.1342600,8.580000e-03,-8.580000e-03,0.896,0.060,-0.680,2.62700,0.26200,-0.26200,76.8,9.800e+00,-9.800e+00,1.24,0.21,-1.200e-01,922.0,,,170.74,76.26,-40.62,9.50,1,q1_q17_dr25_tce,6025.00,78.00,-90.00,4.331,0.084,-0.126,1.1960,0.2060,-0.1200,297.328890,47.815472,13.385
4919550,K04766.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.566766090,3.0350000e-05,-3.0350000e-05,132.4995600,4.520000e-03,-4.520000e-03,0.392,0.066,-0.392,1.81200,0.14500,-0.14500,173.8,1.620e+01,-1.620e+01,1.12,0.06,-9.000e-02,859.0,,,128.51,21.75,-27.08,12.00,1,q1_q17_dr25_tce,5032.00,80.00,-80.00,4.479,0.077,-0.033,0.8590,0.0410,-0.0710,290.467560,40.056438,15.223
5802292,K04767.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.208528832,5.8760000e-06,-5.8760000e-06,131.9796300,4.690000e-03,-4.690000e-03,0.039,0.414,-0.039,1.33600,0.14400,-0.14400,180.8,2.210e+01,-2.210e+01,1.25,0.39,-1.300e-01,1725.0,,,2084.15,2042.41,-655.88,10.60,1,q1_q17_dr25_tce,6072.00,211.00,-232.00,4.510,0.052,-0.208,0.9230,0.2900,-0.0970,295.109590,41.075790,15.912
10221505,K04768.01,,CANDIDATE,CANDIDATE,0.9570,0,0,0,0,3.436331330,8.7240000e-06,-8.7240000e-06,132.4269700,1.870000e-03,-1.870000e-03,0.114,0.351,-0.114,0.67500,0.11100,-0.11100,473.5,4.680e+01,-4.680e+01,1.44,0.12,-1.300e-01,945.0,,,188.22,62.33,-49.49,14.50,1,q1_q17_dr25_tce,5201.00,156.00,-156.00,4.616,0.072,-0.044,0.6510,0.0570,-0.0570,296.789340,47.234531,15.710
11658036,K04771.01,,CANDIDATE,CANDIDATE,0.9190,0,0,0,0,142.703888000,2.2660000e-03,-2.2660000e-03,212.0311000,1.030000e-02,-1.030000e-02,0.062,0.376,-0.062,5.80800,0.33300,-0.33300,225.5,2.380e+01,-2.380e+01,1.95,0.71,-2.300e-01,440.0,,,8.88,9.15,-2.94,11.00,1,q1_q17_dr25_tce,6701.00,161.00,-241.00,4.326,0.058,-0.217,1.2890,0.4630,-0.1540,289.680730,49.745831,13.964
8397947,K04772.01,,CANDIDATE,CANDIDATE,0.8660,0,0,0,0,3.380805370,3.2320000e-05,-3.2320000e-05,133.9484200,8.940000e-03,-8.940000e-03,0.067,0.386,-0.067,3.27500,0.21000,-0.21000,200.9,1.910e+01,-1.910e+01,1.69,0.28,-1.800e-01,1362.0,,,814.73,352.58,-197.75,11.60,1,q1_q17_dr25_tce,6072.00,78.00,-91.00,4.343,0.076,-0.114,1.1930,0.1990,-0.1230,301.578550,44.312180,15.514
8397947,K04772.03,,FALSE POSITIVE,FALSE POSITIVE,0.1860,0,0,1,0,39.093087500,8.8340000e-04,-8.8340000e-04,147.6774000,2.030000e-02,-2.030000e-02,0.862,0.106,-0.658,5.68700,0.46100,-0.46100,476.3,4.900e+01,-4.900e+01,2.99,0.50,-3.100e-01,602.0,,,31.11,13.47,-7.55,10.10,2,q1_q17_dr25_tce,6072.00,78.00,-91.00,4.343,0.076,-0.114,1.1930,0.1990,-0.1230,301.578550,44.312180,15.514
7906892,K04773.01,,CANDIDATE,CANDIDATE,0.5200,0,0,0,0,8.849394800,1.2240000e-04,-1.2240000e-04,139.7860000,1.060000e-02,-1.060000e-02,0.819,0.024,-0.574,6.92800,0.31600,-0.31600,43.8,4.000e+00,-4.000e+00,0.82,0.13,-9.000e-02,978.0,,,216.18,98.91,-58.53,12.10,2,q1_q17_dr25_tce,6095.00,122.00,-134.00,4.349,0.099,-0.121,1.1100,0.1780,-0.1190,296.843200,43.697441,13.556
7906892,K04773.02,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0,11.143808600,2.9300000e-04,-2.9300000e-04,131.7250000,2.010000e-02,-2.010000e-02,0.629,0.041,-0.477,7.90500,0.70500,-0.70500,41.7,4.600e+00,-4.600e+00,0.75,0.12,-8.000e-02,906.0,,,159.10,72.79,-43.07,10.90,1,q1_q17_dr25_tce,6095.00,122.00,-134.00,4.349,0.099,-0.121,1.1100,0.1780,-0.1190,296.843200,43.697441,13.556
4277304,K04774.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0,51.567801000,6.1410000e-04,-6.1410000e-04,168.8730000,1.070000e-02,-1.070000e-02,0.554,0.389,-0.346,5.51400,0.29000,-0.29000,210.1,1.800e+01,-1.800e+01,1.30,0.24,-1.800e-01,433.0,,,8.30,5.03,-2.94,13.50,1,q1_q17_dr25_tce,5285.00,185.00,-185.00,4.467,0.104,-0.138,0.8760,0.1600,-0.1200,295.122380,39.391033,13.882
8626325,K04775.01,,CANDIDATE,CANDIDATE,0.6250,0,0,0,0,16.449151500,2.7290000e-04,-2.7290000e-04,145.7441000,1.420000e-02,-1.420000e-02,0.866,0.050,-0.586,6.69600,0.44500,-0.44500,70.9,7.500e+00,-7.500e+00,2.75,0.58,-1.080e+00,1036.0,,,272.90,196.21,-187.63,11.00,1,q1_q17_dr25_tce,5334.00,214.00,-214.00,3.712,0.308,-0.132,2.7890,0.5910,-1.0970,292.403230,44.782009,12.999
8054719,K04776.01,,CANDIDATE,CANDIDATE,0.9690,0,0,0,0,7.586158700,1.2040000e-04,-1.2040000e-04,132.7988000,1.270000e-02,-1.270000e-02,0.858,0.044,-0.585,4.32000,0.36800,-0.36800,116.8,1.270e+01,-1.270e+01,1.07,0.24,-1.700e-01,928.0,,,175.29,118.02,-64.30,10.80,1,q1_q17_dr25_tce,5934.00,178.00,-160.00,4.444,0.135,-0.165,0.8710,0.1910,-0.1390,299.349550,43.850300,14.840
5651829,K04778.01,,CANDIDATE,CANDIDATE,0.9650,0,0,0,0,0.772152075,3.0710000e-06,-3.0710000e-06,132.2074000,3.270000e-03,-3.270000e-03,1.009,0.052,-0.779,1.78000,0.13500,-0.13500,43.6,3.600e+00,-3.600e+00,4.44,1.45,-2.680e+00,2966.0,,,18277.60,18302.22,-15751.32,13.60,1,q1_q17_dr25_tce,5951.00,197.00,-179.00,3.787,0.667,-0.178,2.0800,0.6770,-1.2580,299.465240,40.891090,13.308
9094763,K04779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.084698710,1.0020000e-05,-1.0020000e-05,131.7376000,8.480000e-03,-8.480000e-03,0.672,0.288,-0.450,4.07700,0.20200,-0.20200,124.0,8.700e+00,-8.700e+00,1.11,0.35,-1.200e-01,1757.0,,,2247.25,2153.81,-684.90,16.90,1,q1_q17_dr25_tce,5942.00,184.00,-205.00,4.506,0.052,-0.208,0.9380,0.2970,-0.0990,293.989320,45.484150,15.824
3849187,K04780.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.601800030,8.9710000e-05,-8.9710000e-05,137.4760000,1.070000e-02,-1.070000e-02,0.204,0.261,-0.204,2.62400,0.32200,-0.32200,213.4,3.150e+01,-3.150e+01,1.25,0.29,-1.000e-01,875.0,,,138.25,98.33,-34.58,8.10,1,q1_q17_dr25_tce,5591.00,150.00,-166.00,4.559,0.032,-0.179,0.8600,0.2070,-0.0690,291.135740,38.905430,15.414
8973285,K04782.02,,CANDIDATE,CANDIDATE,0.8050,0,0,0,0,4.292516560,5.3140000e-05,-5.3140000e-05,134.4818000,1.150000e-02,-1.150000e-02,1.007,7.214,-0.545,4.25400,0.45900,-0.45900,249.5,2.750e+01,-2.750e+01,3.66,1.13,-3.700e-01,1144.0,,,403.88,378.26,-125.96,11.00,1,q1_q17_dr25_tce,6032.00,189.00,-232.00,4.485,0.052,-0.208,0.9730,0.3000,-0.1000,297.948700,45.255039,15.850
4645833,K04783.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.743495989,2.2460000e-06,-2.2460000e-06,132.1890400,2.400000e-03,-2.400000e-03,1.144,0.861,-0.136,2.25500,0.13100,-0.13100,172.8,8.100e+00,-8.100e+00,11.82,1.81,-9.000e-01,1617.0,,,1612.65,799.94,-392.89,26.00,2,q1_q17_dr25_tce,5345.00,160.00,-160.00,4.639,0.036,-0.090,0.6860,0.1050,-0.0520,289.078370,39.708820,15.222
8940918,K04784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.405887031,5.7080000e-06,-5.7080000e-06,132.0114700,3.470000e-03,-3.470000e-03,0.364,0.087,-0.364,1.18400,0.13500,-0.13500,216.0,1.970e+01,-1.970e+01,0.95,0.07,-8.000e-02,1086.0,,,329.99,95.51,-85.77,13.80,1,q1_q17_dr25_tce,4440.00,133.00,-133.00,4.618,0.049,-0.025,0.6530,0.0460,-0.0560,286.769500,45.234131,15.643
4545926,K04787.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.482661900,2.1560000e-05,-2.1560000e-05,133.7802800,7.970000e-03,-7.970000e-03,0.731,0.223,-0.512,2.11500,0.23000,-0.23000,37.0,4.500e+00,-4.500e+00,0.80,0.26,-1.100e-01,1619.0,,,1627.36,1475.78,-577.84,10.00,1,q1_q17_dr25_tce,6356.00,153.00,-192.00,4.292,0.128,-0.192,1.2250,0.3880,-0.1790,286.467960,39.652321,13.505
5119619,K04789.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.112057870,4.4150000e-06,-4.4150000e-06,132.0156800,3.550000e-03,-3.550000e-03,0.008,0.441,-0.008,1.45900,0.10800,-0.10800,118.7,8.800e+00,-8.800e+00,1.02,0.32,-1.000e-01,1799.0,,,2484.64,2326.98,-750.52,16.10,1,q1_q17_dr25_tce,6098.00,192.00,-213.00,4.488,0.067,-0.202,0.9320,0.2870,-0.0960,296.783450,40.229111,14.935
11618569,K04792.01,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,5.759021820,4.9780000e-05,-4.9780000e-05,132.1630100,6.600000e-03,-6.600000e-03,0.329,0.124,-0.329,2.68700,0.21600,-0.21600,70.8,8.300e+00,-8.300e+00,0.91,0.28,-1.200e-01,1112.0,,,362.12,326.50,-121.82,9.90,1,q1_q17_dr25_tce,6247.00,152.00,-217.00,4.433,0.054,-0.216,1.0660,0.3350,-0.1340,295.571590,49.607479,14.199
6220312,K04793.01,,CANDIDATE,CANDIDATE,0.7770,0,0,0,0,5.273626800,1.5810000e-04,-1.5810000e-04,135.6461000,2.160000e-02,-2.160000e-02,0.595,0.012,-0.495,5.29100,0.51100,-0.51100,86.1,1.210e+01,-1.210e+01,0.89,0.27,-1.000e-01,1014.0,,,249.68,230.17,-74.50,8.70,1,q1_q17_dr25_tce,5851.00,157.00,-192.00,4.515,0.039,-0.221,0.9180,0.2890,-0.0960,296.122530,41.561138,15.374
6358937,K04794.01,,CANDIDATE,CANDIDATE,0.7440,0,0,0,0,24.504110300,6.5900000e-04,-6.5900000e-04,140.1805000,1.960000e-02,-1.960000e-02,0.178,0.295,-0.178,6.06500,0.43200,-0.43200,119.5,1.230e+01,-1.230e+01,1.03,0.19,-1.200e-01,574.0,,,25.59,13.03,-6.77,11.30,1,q1_q17_dr25_tce,5250.00,86.00,-78.00,4.404,0.098,-0.140,0.9620,0.1820,-0.1120,290.094270,41.742779,14.375
9007609,K04795.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.316398648,5.6560000e-06,-5.6560000e-06,132.2998000,3.520000e-03,-3.520000e-03,0.392,0.068,-0.392,1.16900,0.14800,-0.14800,182.5,1.880e+01,-1.880e+01,1.09,0.11,-1.200e-01,1374.0,,,842.93,306.37,-252.57,13.10,1,q1_q17_dr25_tce,5088.00,153.00,-153.00,4.508,0.088,-0.064,0.8060,0.0810,-0.0890,285.884860,45.380138,15.797
7771181,K04797.01,,CANDIDATE,CANDIDATE,0.9440,0,0,0,0,9.972020230,8.6450000e-05,-8.6450000e-05,137.7118100,7.700000e-03,-7.700000e-03,0.401,0.068,-0.401,1.42500,0.32800,-0.32800,329.7,6.310e+01,-6.310e+01,1.26,0.11,-1.200e-01,627.0,,,36.53,13.12,-10.68,8.60,1,q1_q17_dr25_tce,4810.00,173.00,-173.00,4.584,0.060,-0.035,0.6960,0.0600,-0.0660,297.348420,43.421219,15.693
8278073,K04799.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,12.072975700,1.9250000e-04,-1.9250000e-04,142.4290000,1.160000e-02,-1.160000e-02,0.312,0.135,-0.312,3.78300,0.41800,-0.41800,99.5,1.330e+01,-1.330e+01,1.69,0.28,-4.300e-01,969.0,,,208.13,94.93,-97.12,9.70,1,q1_q17_dr25_tce,5436.00,89.00,-65.00,3.993,0.217,-0.093,1.7070,0.2870,-0.4300,281.552670,44.228531,14.216
3526331,K04800.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,2.237556410,4.8780000e-05,-4.8780000e-05,133.0574000,1.170000e-02,-1.170000e-02,0.182,0.303,-0.182,2.08900,0.55700,-0.55700,101.1,2.410e+01,-2.410e+01,0.93,0.30,-9.000e-02,1397.0,,,897.80,828.32,-268.57,7.30,1,q1_q17_dr25_tce,6026.00,162.00,-198.00,4.505,0.052,-0.208,0.9240,0.2910,-0.0970,285.316280,38.686619,15.578
10810859,K04801.01,,CANDIDATE,CANDIDATE,0.4140,0,0,0,0,82.401274000,1.8570000e-03,-1.8570000e-03,140.6557000,2.900000e-02,-2.900000e-02,0.703,0.259,-0.495,6.48000,0.98400,-0.98400,430.7,6.140e+01,-6.140e+01,2.21,0.37,-1.200e-01,421.0,,,7.42,3.11,-1.18,10.10,1,q1_q17_dr25_tce,5886.00,70.00,-88.00,4.472,0.030,-0.127,1.0000,0.1640,-0.0550,296.828950,48.173279,15.202
3445812,K04802.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.605556082,2.2730000e-06,-2.2730000e-06,132.0285600,2.780000e-03,-2.780000e-03,0.176,0.289,-0.176,1.23990,0.09790,-0.09790,101.7,8.000e+00,-8.000e+00,0.86,0.25,-6.000e-02,2120.0,,,4796.94,4049.10,-1224.58,15.30,1,q1_q17_dr25_tce,6123.00,166.00,-203.00,4.556,0.035,-0.196,0.8460,0.2430,-0.0650,291.983700,38.595409,14.990
4473613,K04803.01,Kepler-1623 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,4.361258890,3.5400000e-05,-3.5400000e-05,132.5322800,6.830000e-03,-6.830000e-03,0.374,0.084,-0.374,2.17400,0.22200,-0.22200,189.2,2.120e+01,-2.120e+01,1.20,0.17,-5.000e-02,1000.0,,,236.01,84.75,-33.13,10.70,1,q1_q17_dr25_tce,5520.00,74.00,-82.00,4.544,0.021,-0.119,0.8730,0.1180,-0.0390,294.082700,39.556099,14.951
10676750,K04804.01,,CANDIDATE,CANDIDATE,0.7800,0,0,0,0,21.086785570,8.3900000e-05,-8.3900000e-05,135.5636000,2.780000e-03,-2.780000e-03,0.702,0.253,-0.478,0.97800,0.10800,-0.10800,499.6,5.890e+01,-5.890e+01,2.08,0.52,-1.700e-01,651.0,,,42.44,31.53,-11.29,11.00,1,q1_q17_dr25_tce,6084.00,165.00,-202.00,4.542,0.044,-0.176,0.8630,0.2170,-0.0720,296.098420,47.992699,15.185
8960918,K04805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,1.190873620,1.2900000e-05,-1.2900000e-05,131.7183800,7.800000e-03,-7.800000e-03,0.393,0.076,-0.393,1.78500,0.29800,-0.29800,67.5,1.030e+01,-1.030e+01,0.73,0.10,-8.000e-02,1489.0,,,1165.78,552.50,-353.25,8.00,1,q1_q17_dr25_tce,5158.00,171.00,-155.00,4.464,0.105,-0.105,0.8880,0.1220,-0.1000,294.592830,45.287720,15.280
4647662,K04806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.064846220,1.9620000e-05,-1.9620000e-05,131.5817000,1.400000e-02,-1.400000e-02,0.242,0.252,-0.242,3.28700,0.75400,-0.75400,42.4,3.400e+00,-3.400e+00,0.72,0.11,-4.000e-02,2034.0,,,4059.63,1624.17,-605.89,12.50,1,q1_q17_dr25_tce,6445.00,77.00,-77.00,4.417,0.030,-0.120,1.0870,0.1690,-0.0600,289.641390,39.788029,14.772
9822284,K04807.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.969824139,7.5950000e-06,-7.5950000e-06,132.2842900,6.140000e-03,-6.140000e-03,0.332,0.279,-0.332,0.78300,0.16500,-0.16500,23.1,4.300e+00,-4.300e+00,0.49,0.00,0.000e+00,1839.0,,,2709.67,0.00,0.00,6.80,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,287.555080,46.682240,11.563
9419020,K04808.01,,CANDIDATE,CANDIDATE,0.1700,0,0,0,0,2.401749960,1.3400000e-05,-1.3400000e-05,131.7811000,4.660000e-03,-4.660000e-03,0.470,0.002,-0.470,1.41300,0.17000,-0.17000,254.4,2.420e+01,-2.420e+01,0.65,0.08,-1.100e-01,621.0,,,35.10,14.12,-12.87,13.20,1,q1_q17_dr25_tce,3606.00,81.00,-90.00,4.855,0.065,-0.052,0.3990,0.0530,-0.0650,297.290500,45.955029,15.737
4270799,K04810.01,,CANDIDATE,CANDIDATE,0.8540,0,0,0,0,115.238544000,2.5220000e-03,-2.5220000e-03,155.5989000,1.790000e-02,-1.790000e-02,0.965,0.000,-0.684,7.65300,0.52700,-0.52700,516.7,5.680e+01,-5.680e+01,3.17,0.47,-3.500e-01,372.0,,,4.52,1.75,-1.13,10.60,1,q1_q17_dr25_tce,5589.00,75.00,-75.00,4.384,0.099,-0.110,1.0370,0.1520,-0.1140,293.653690,39.316410,15.259
8811490,K04811.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,21.743414100,6.5470000e-04,-6.5470000e-04,148.9350000,1.980000e-02,-1.980000e-02,0.906,0.059,-0.670,8.14300,0.65200,-0.65200,154.8,1.140e+01,-1.140e+01,2.23,0.55,-8.200e-01,799.0,,,96.15,73.55,-62.16,15.80,1,q1_q17_dr25_tce,5767.00,190.00,-173.00,4.082,0.357,-0.153,1.4970,0.3670,-0.5510,288.857540,45.097691,13.816
8043721,K04812.01,,FALSE POSITIVE,FALSE POSITIVE,0.2160,1,0,0,0,0.779579130,1.0530000e-05,-1.0530000e-05,131.7173000,1.020000e-02,-1.020000e-02,0.183,0.288,-0.183,2.45700,0.35600,-0.35600,70.4,7.500e+00,-7.500e+00,0.71,0.21,-6.000e-02,1819.0,,,2585.39,2255.97,-716.48,11.10,1,q1_q17_dr25_tce,5699.00,169.00,-186.00,4.553,0.034,-0.195,0.8530,0.2480,-0.0780,296.661770,43.811432,15.703
4840672,K04813.01,,CANDIDATE,CANDIDATE,0.4130,0,0,0,0,9.229472600,1.3820000e-04,-1.3820000e-04,136.1730000,1.270000e-02,-1.270000e-02,0.076,0.454,-0.076,2.44600,0.86400,-0.86400,199.3,7.270e+01,-7.270e+01,0.82,0.08,-6.000e-02,601.0,,,30.83,11.79,-7.91,7.50,1,q1_q17_dr25_tce,4781.00,168.00,-168.00,4.679,0.036,-0.045,0.5960,0.0580,-0.0440,293.240390,39.949444,13.780
9777556,K04814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.332548970,2.4310000e-05,-2.4310000e-05,132.0549000,1.290000e-02,-1.290000e-02,0.241,0.222,-0.241,3.08300,0.24500,-0.24500,591.7,4.480e+01,-4.480e+01,32.84,5.71,-8.550e+00,4664.0,,,111977.04,54742.32,-58772.47,16.20,1,q1_q17_dr25_tce,4894.00,96.00,-169.00,2.445,0.033,-0.033,13.7770,2.3930,-3.5890,294.642850,46.549412,16.072
7287677,K04815.01,,CANDIDATE,CANDIDATE,0.8480,0,0,0,0,18.372183500,2.6600000e-04,-2.6600000e-04,149.4627000,1.430000e-02,-1.430000e-02,0.780,0.181,-0.557,3.73800,0.47500,-0.47500,152.5,2.050e+01,-2.050e+01,1.12,0.32,-8.000e-02,657.0,,,43.96,35.74,-10.52,9.50,1,q1_q17_dr25_tce,5937.00,159.00,-177.00,4.558,0.034,-0.195,0.8300,0.2300,-0.0610,293.547330,42.828442,14.965
10753922,K04816.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,18.226047200,2.9630000e-04,-2.9630000e-04,133.5798000,1.440000e-02,-1.440000e-02,0.378,0.078,-0.378,3.66400,0.33400,-0.33400,361.1,4.240e+01,-4.240e+01,1.85,0.48,-2.000e-01,648.0,,,41.67,32.62,-12.55,10.00,1,q1_q17_dr25_tce,5440.00,164.00,-164.00,4.444,0.075,-0.175,0.9800,0.2530,-0.1090,299.131770,48.061710,15.418
5980061,K04817.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.630539713,1.2840000e-06,-1.2840000e-06,131.9912400,1.700000e-03,-1.700000e-03,1.200,1.536,-0.155,1.74070,0.09350,-0.09350,239.6,1.040e+01,-1.040e+01,21.07,4.59,-2.130e+00,1936.0,,,3333.18,2298.08,-947.03,27.70,2,q1_q17_dr25_tce,5458.00,180.00,-164.00,4.482,0.081,-0.150,0.8940,0.1950,-0.0900,297.043880,41.284012,15.476
9459162,K04818.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,3.798927740,9.9150000e-05,-9.9150000e-05,133.2890000,2.130000e-02,-2.130000e-02,0.130,0.325,-0.130,4.11200,0.63500,-0.63500,47.0,7.100e+00,-7.100e+00,1.46,0.32,-3.900e-01,1869.0,,,2888.60,1834.90,-1537.68,8.30,1,q1_q17_dr25_tce,6831.00,163.00,-225.00,3.971,0.228,-0.123,2.1060,0.4630,-0.5660,289.348300,46.054680,13.008
5024138,K04819.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.416995408,9.0600000e-07,-9.0600000e-07,132.2194200,1.960000e-03,-1.960000e-03,0.089,0.376,-0.089,0.89280,0.07270,-0.07270,112.6,7.200e+00,-7.200e+00,0.84,0.12,-9.000e-02,2433.0,,,8299.79,3955.55,-2599.24,19.90,1,q1_q17_dr25_tce,6150.00,215.00,-215.00,4.498,0.132,-0.108,0.7810,0.1050,-0.0860,295.274870,40.195080,14.964
9969287,K04820.01,,CANDIDATE,CANDIDATE,0.9870,0,0,0,0,14.740106100,2.2960000e-04,-2.2960000e-04,133.5305000,1.180000e-02,-1.180000e-02,0.116,0.321,-0.116,5.63700,0.38300,-0.38300,238.0,2.690e+01,-2.690e+01,1.48,0.41,-1.500e-01,750.0,,,74.65,62.44,-21.67,10.30,1,q1_q17_dr25_tce,5999.00,180.00,-198.00,4.494,0.048,-0.192,0.9590,0.2660,-0.0950,298.380070,46.889400,15.479
11401253,K04823.01,,CANDIDATE,CANDIDATE,0.8780,0,0,0,0,4.965049810,5.2550000e-05,-5.2550000e-05,135.5539900,8.070000e-03,-8.070000e-03,0.655,0.313,-0.439,2.21200,0.24500,-0.24500,50.7,7.000e+00,-7.000e+00,1.51,0.75,-9.200e-01,1403.0,,,917.99,1633.44,-799.34,8.70,1,q1_q17_dr25_tce,5339.00,291.00,-212.00,3.823,0.707,-0.303,2.0110,1.0040,-1.2270,290.990050,49.233131,12.739
4764774,K04825.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,1.290195860,1.5510000e-05,-1.5510000e-05,132.1131100,9.110000e-03,-9.110000e-03,0.044,0.418,-0.044,3.74100,0.26500,-0.26500,86.5,9.100e+00,-9.100e+00,0.78,0.20,-7.000e-02,1530.0,,,1293.44,992.91,-348.79,11.10,1,q1_q17_dr25_tce,5693.00,152.00,-186.00,4.558,0.033,-0.187,0.8420,0.2200,-0.0730,296.281370,39.874969,15.274
10549902,K04826.01,,CANDIDATE,CANDIDATE,0.9710,0,0,0,0,1.141148847,6.4180000e-06,-6.4180000e-06,132.2456100,4.340000e-03,-4.340000e-03,0.062,0.399,-0.062,1.62900,0.15900,-0.15900,73.1,7.100e+00,-7.100e+00,1.67,0.26,-4.800e-01,2248.0,,,6008.73,2493.24,-3123.63,12.70,1,q1_q17_dr25_tce,5438.00,81.00,-73.00,3.916,0.217,-0.093,1.9890,0.3080,-0.5730,297.213470,47.775429,14.580
5651846,K04827.01,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0,31.192022600,2.6380000e-04,-2.6380000e-04,153.8329600,6.600000e-03,-6.600000e-03,0.110,0.345,-0.110,2.84900,0.21000,-0.21000,447.8,4.650e+01,-4.650e+01,1.65,0.35,-1.600e-01,521.0,,,17.43,11.28,-4.83,11.60,1,q1_q17_dr25_tce,5675.00,170.00,-170.00,4.554,0.060,-0.140,0.7770,0.1630,-0.0750,299.468690,40.829990,15.401
12401132,K04829.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,7.630545000,1.1410000e-03,-1.1410000e-03,907.0447100,8.680000e-03,-8.680000e-03,0.021,0.424,-0.021,3.63000,0.27000,-0.27000,364.9,3.610e+01,-3.610e+01,2.26,0.79,-3.100e-01,1087.0,,,330.02,338.45,-120.47,11.30,1,q1_q17_dr25_tce,6407.00,179.00,-246.00,4.358,0.087,-0.203,1.1790,0.4090,-0.1630,287.701970,51.229729,14.120
10356124,K04832.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,12.374824700,3.7230000e-04,-3.7230000e-04,138.0615000,2.270000e-02,-2.270000e-02,1.185,1.055,-0.799,90.01000,3.10000,-3.10000,390.9,7.200e+00,-7.200e+00,81.01,23.86,-4.091e+01,1253.0,,,583.24,517.01,-456.73,85.70,1,q1_q17_dr25_tce,5165.00,155.00,-155.00,3.491,0.602,-0.215,3.5980,1.0600,-1.8170,297.639470,47.445869,13.455
